Time,LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,3.904190E+03,3.860157E+03,1.378044E-01,3.186450E-01
00:30:00,3.936392E+03,3.728981E+03,1.389409E-01,3.078166E-01
00:45:00,3.967275E+03,3.604736E+03,1.400309E-01,2.975604E-01
01:00:00,3.997278E+03,3.486792E+03,1.410897E-01,2.878243E-01
01:15:00,4.016047E+03,3.386837E+03,1.417521E-01,2.795733E-01
01:30:00,4.031716E+03,3.295729E+03,1.423051E-01,2.720525E-01
01:45:00,4.045459E+03,3.212067E+03,1.427902E-01,2.651463E-01
02:00:00,4.057735E+03,3.135159E+03,1.432234E-01,2.587977E-01
02:15:00,4.066562E+03,3.065745E+03,1.435349E-01,2.530678E-01
02:30:00,4.074007E+03,3.001357E+03,1.437977E-01,2.477527E-01
02:45:00,4.080419E+03,2.941473E+03,1.440240E-01,2.428095E-01
03:00:00,4.086029E+03,2.885738E+03,1.442220E-01,2.382087E-01
03:15:00,4.090764E+03,2.833027E+03,1.443891E-01,2.338576E-01
03:30:00,4.095003E+03,2.782896E+03,1.445388E-01,2.297194E-01
03:45:00,4.098853E+03,2.735101E+03,1.446746E-01,2.257740E-01
04:00:00,4.102371E+03,2.689446E+03,1.447988E-01,2.220054E-01
04:15:00,4.099222E+03,2.653518E+03,1.446876E-01,2.190396E-01
04:30:00,4.093865E+03,2.622388E+03,1.444986E-01,2.164700E-01
04:45:00,4.087044E+03,2.595165E+03,1.442578E-01,2.142228E-01
05:00:00,4.079073E+03,2.571467E+03,1.439765E-01,2.122666E-01
05:15:00,4.061155E+03,2.563130E+03,1.433441E-01,2.115784E-01
05:30:00,4.040330E+03,2.562932E+03,1.426091E-01,2.115621E-01
05:45:00,4.017566E+03,2.570251E+03,1.418057E-01,2.121662E-01
06:00:00,3.993316E+03,2.615373E+03,1.409499E-01,2.158910E-01
06:15:00,3.971697E+03,2.730673E+03,1.401869E-01,2.254087E-01
06:30:00,3.951178E+03,2.931310E+03,1.394627E-01,2.419707E-01
06:45:00,3.931194E+03,3.212014E+03,1.387574E-01,2.651423E-01
07:00:00,3.911568E+03,3.533987E+03,1.380648E-01,2.917207E-01
07:15:00,3.904886E+03,3.847297E+03,1.378290E-01,3.175843E-01
07:30:00,3.900157E+03,4.142037E+03,1.376621E-01,3.419148E-01
07:45:00,3.896720E+03,4.418423E+03,1.375409E-01,3.647302E-01
08:00:00,3.894267E+03,4.680076E+03,1.374543E-01,3.863292E-01
08:15:00,3.930889E+03,4.885873E+03,1.387469E-01,4.033173E-01
08:30:00,3.972363E+03,5.073008E+03,1.402107E-01,4.187647E-01
08:45:00,4.016905E+03,5.246649E+03,1.417826E-01,4.330982E-01
09:00:00,4.063820E+03,5.410355E+03,1.434382E-01,4.466113E-01
09:15:00,4.086998E+03,5.585912E+03,1.442559E-01,4.611026E-01
09:30:00,4.109022E+03,5.752975E+03,1.450329E-01,4.748928E-01
09:45:00,4.130589E+03,5.910445E+03,1.457939E-01,4.878911E-01
10:00:00,4.151771E+03,6.057444E+03,1.465413E-01,5.000249E-01
10:15:00,4.158212E+03,6.206364E+03,1.467684E-01,5.123174E-01
10:30:00,4.163053E+03,6.342995E+03,1.469391E-01,5.235956E-01
10:45:00,4.166786E+03,6.466302E+03,1.470708E-01,5.337737E-01
11:00:00,4.169752E+03,6.575944E+03,1.471754E-01,5.428239E-01
11:15:00,4.171687E+03,6.669706E+03,1.472437E-01,5.505634E-01
11:30:00,4.173211E+03,6.749387E+03,1.472975E-01,5.571403E-01
11:45:00,4.174508E+03,6.818418E+03,1.473432E-01,5.628381E-01
12:00:00,4.175633E+03,6.880889E+03,1.473829E-01,5.679945E-01
12:15:00,4.176508E+03,6.944775E+03,1.474138E-01,5.732673E-01
12:30:00,4.177367E+03,7.014179E+03,1.474441E-01,5.789957E-01
12:45:00,4.178198E+03,7.093796E+03,1.474735E-01,5.855667E-01
13:00:00,4.178999E+03,7.186790E+03,1.475018E-01,5.932415E-01
13:15:00,4.180183E+03,7.293201E+03,1.475436E-01,6.020241E-01
13:30:00,4.181268E+03,7.413756E+03,1.475819E-01,6.119743E-01
13:45:00,4.182276E+03,7.546911E+03,1.476175E-01,6.229633E-01
14:00:00,4.183220E+03,7.690498E+03,1.476508E-01,6.348135E-01
14:15:00,4.183686E+03,7.839940E+03,1.476672E-01,6.471468E-01
14:30:00,4.184004E+03,7.991721E+03,1.476784E-01,6.596732E-01
14:45:00,4.184206E+03,8.141779E+03,1.476855E-01,6.720590E-01
15:00:00,4.184311E+03,8.286185E+03,1.476892E-01,6.839797E-01
15:15:00,4.177634E+03,8.427318E+03,1.474535E-01,6.956317E-01
15:30:00,4.169130E+03,8.556033E+03,1.471534E-01,7.062596E-01
15:45:00,4.159517E+03,8.669002E+03,1.468141E-01,7.155884E-01
16:00:00,4.149055E+03,8.763295E+03,1.464449E-01,7.233747E-01
16:15:00,4.119867E+03,8.861662E+03,1.454147E-01,7.314967E-01
16:30:00,4.086501E+03,8.948237E+03,1.442372E-01,7.386449E-01
16:45:00,4.050466E+03,9.020193E+03,1.429655E-01,7.445861E-01
17:00:00,4.012386E+03,9.075021E+03,1.416216E-01,7.491136E-01
17:15:00,3.958409E+03,9.124573E+03,1.397167E-01,7.532055E-01
17:30:00,3.903554E+03,9.152091E+03,1.377808E-01,7.554785E-01
17:45:00,3.847786E+03,9.153427E+03,1.358128E-01,7.555905E-01
18:00:00,3.791355E+03,9.124549E+03,1.338214E-01,7.532081E-01
18:15:00,3.739802E+03,9.047854E+03,1.320021E-01,7.468784E-01
18:30:00,3.688883E+03,8.919101E+03,1.302053E-01,7.362510E-01
18:45:00,3.638324E+03,8.726864E+03,1.284212E-01,7.203829E-01
19:00:00,3.588000E+03,8.452553E+03,1.266452E-01,6.977398E-01
19:15:00,3.566233E+03,8.076329E+03,1.258772E-01,6.666837E-01
19:30:00,3.546298E+03,7.676705E+03,1.251737E-01,6.336956E-01
19:45:00,3.527503E+03,7.299848E+03,1.245104E-01,6.025867E-01
20:00:00,3.509480E+03,6.983702E+03,1.238743E-01,5.764893E-01
20:15:00,3.498499E+03,6.738288E+03,1.234867E-01,5.562307E-01
20:30:00,3.490189E+03,6.533702E+03,1.231933E-01,5.393423E-01
20:45:00,3.483632E+03,6.346895E+03,1.229618E-01,5.239215E-01
21:00:00,3.478502E+03,6.169895E+03,1.227806E-01,5.093103E-01
21:15:00,3.486262E+03,5.982051E+03,1.230545E-01,4.938040E-01
21:30:00,3.500438E+03,5.791113E+03,1.235547E-01,4.780423E-01
21:45:00,3.518841E+03,5.599685E+03,1.242041E-01,4.622403E-01
22:00:00,3.540436E+03,5.409151E+03,1.249663E-01,4.465121E-01
22:15:00,3.577760E+03,5.210695E+03,1.262836E-01,4.301300E-01
22:30:00,3.618309E+03,5.016908E+03,1.277147E-01,4.141333E-01
22:45:00,3.661124E+03,4.828932E+03,1.292258E-01,3.986163E-01
23:00:00,3.705720E+03,4.647426E+03,1.307998E-01,3.836334E-01
23:15:00,3.746997E+03,4.476322E+03,1.322565E-01,3.695088E-01
23:30:00,3.787912E+03,4.311707E+03,1.337006E-01,3.559200E-01
23:45:00,3.828958E+03,4.152873E+03,1.351492E-01,3.428083E-01
24:00:00,3.870073E+03,3.999513E+03,1.366003E-01,3.301486E-01
Peak,4.184311E+03,9.153427E+03,1.476892E-01,7.555905E-01

Peak Vol Flow (m3/s),,,1.276525E-01,6.530812E-01
